variable,var_fqn,var_index,sample_size,mean,var,sd,rhat,ess_bulk,ess_tail,mcse_mean,mcse_sd,q_0.05,q_0.5,q_0.95,hdi_low,hdi_high,age_std,model,job,run,fold,a,b,nparam,trafo_target_slope
scale,scale[130],"(130,)",40000,0.9114896681834488,4.647706881676e-4,0.02155854095637288,1.0010058968889295,5828.206919519761,8845.48694160436,2.8174118609904e-4,1.5916669223242e-4,0.8762810727411264,0.911421596585511,0.9470919114980608,0.8759525187186276,0.9466566889028158,1.4305189086190977,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[131],"(131,)",40000,0.9089042470959036,5.0536483635776e-4,0.02248032109107346,1.0010801914855187,5447.754511882853,8259.375801511227,3.0399339238973e-4,1.6801803082224e-4,0.87192408086786,0.9087997644095692,0.9460619004246186,0.8711631559953856,0.9451768886976324,1.4520880788617687,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[132],"(132,)",40000,0.905878960914157,5.4648762434255e-4,0.02337707476016958,1.0011405553514665,5064.1119039472305,7892.8472564322165,3.2812856177134e-4,1.7607121443601e-4,0.8672585614403496,0.9059365299707623,0.9442796034307308,0.8685872803230743,0.9453970730117156,1.47365724910444,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[133],"(133,)",40000,0.902460595812889,5.9015975608406e-4,0.02429320390734953,1.001186152763884,4697.687892671529,7986.038613195229,3.5443877561623e-4,1.8370308582811e-4,0.8619478006504335,0.9024391892616496,0.9419634181553675,0.861876492661863,0.941845686915925,1.495226419347111,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[134],"(134,)",40000,0.898687139753873,6.4289578030448e-4,0.02535538957114413,1.0012199151991927,4379.121552273113,7580.64795233084,3.8339845855793e-4,1.9242015759722e-4,0.8558797573411115,0.8987763253536931,0.9396528129617048,0.8571358085476298,0.9406366002074044,1.5167955895897822,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[135],"(135,)",40000,0.8945963051232362,7.1193841265461e-4,0.02668217406162054,1.0012264226479763,4138.854593290026,7228.969011688735,4.1524301433787e-4,2.0329992658726e-4,0.8497261561729302,0.8949399343502996,0.9380351671770696,0.8519319856910782,0.9400290390205102,1.5383647598324537,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[136],"(136,)",40000,0.8902254934458248,8.0410259383776e-4,0.02835670280264904,1.001216279750714,3975.202829477248,7634.872585833596,4.5012200828789e-4,2.1676971568178e-4,0.8430283602424382,0.8904893348712384,0.9364754151831852,0.8427328885674883,0.9361026726690796,1.5599339300751245,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[137],"(137,)",40000,0.8856114667428526,9.2538145111631e-4,0.03042008302283736,1.0012076057927897,3885.107194205284,7871.62522993457,4.8825090371855e-4,2.3302592917129e-4,0.8353704850633005,0.8854321323233366,0.9350886166776042,0.8356121506747667,0.9352481253390478,1.5815031003177955,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[138],"(138,)",40000,0.880790344050663,0.00108112145773328,0.03288041145930632,1.001194317998414,3855.8132505443577,7807.625956142474,5.2949574893666e-4,2.5221742007695e-4,0.8271005745328002,0.8806090449696233,0.9344883681584252,0.8268318554149608,0.9340449368815495,1.6030722705604667,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[139],"(139,)",40000,0.875797911000956,0.0012767234997629,0.03573126781633851,1.001177828210878,3877.058227638382,8015.991899811767,5.735741109225e-4,2.7433853380893e-4,0.8177659378420614,0.8755870050901617,0.9345485971686452,0.8158756229683031,0.9325260232051902,1.624641440803138,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[140],"(140,)",40000,0.8706702285345976,0.00151882317721594,0.03897208202310911,1.0011677226525992,3937.8350883110606,7538.384946867846,6.2083624675625e-4,2.9961417448916e-4,0.8077853793428919,0.8704171369300884,0.9352824275044964,0.8034659403657869,0.9307883523632638,1.646210611045809,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[141],"(141,)",40000,0.8654441067845134,0.00181699723307889,0.04262625051630617,1.0011576456039704,4023.781828776563,7256.209816382755,6.7184974227383e-4,3.284275649315e-4,0.7968868487443969,0.8651147909718109,0.936610309809401,0.7938414682203082,0.933247768567776,1.6677797812884805,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[142],"(142,)",40000,0.8601526774868846,0.00218595439332754,0.0467541911846152,1.0011569836183063,4125.702372096568,7603.56933695062,7.2776406634647e-4,3.6131322685587e-4,0.7850239975646957,0.8590900129564013,0.938829489195486,0.7826000491471189,0.9350507002449971,1.6893489515311513,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[143],"(143,)",40000,0.8548259354083036,0.0026429648860777,0.05140977422706412,1.0011608718820062,4235.210998853844,8272.648408978055,7.8969807359782e-4,3.9874297403799e-4,0.7725656384457013,0.8535565482439621,0.941879925310016,0.7695949176311859,0.9376493158370848,1.7109181217738223,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[144],"(144,)",40000,0.8494933215807033,0.00320487064625332,0.05661157696313822,1.0011620885139538,4347.437535631673,8378.673056773057,8.5828455636914e-4,4.4115746994138e-4,0.7591200539177948,0.848060838649183,0.9462310159984484,0.7556879805945228,0.9409177112774304,1.7324872920164935,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[145],"(145,)",40000,0.8441831455419577,0.00388707330371067,0.06234639768030449,1.0011614430980496,4455.360686485908,8701.249021255899,9.3331360537288e-4,4.8892593292915e-4,0.7452927992490537,0.8424637727352278,0.9505052549351164,0.742042792648226,0.9463920671333996,1.7540564622591646,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[146],"(146,)",40000,0.8389222773619492,0.00470317728574184,0.06857971482692124,1.0011610066814265,4549.200415825798,8535.589163467825,0.00101497245673096,5.4213727681148e-4,0.7305539573205156,0.8366968623423106,0.9561364898705804,0.7240694960591147,0.9472292170504454,1.775625632501836,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[147],"(147,)",40000,0.8337361715928803,0.00566520569436549,0.07526756070423367,1.0011536344726963,4621.936543362917,8646.495722166786,0.00110402849852108,6.0092175978272e-4,0.7163563313201015,0.8309346896812376,0.9620097257988212,0.7102330224262116,0.9547237147467394,1.797194802744507,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[148],"(148,)",40000,0.8286492073312008,0.00678434004619769,0.0823671053649313,1.0011429192509491,4680.791937838681,8923.860478785555,0.001199484195367,6.6546157189863e-4,0.7012493537239015,0.8252115619462371,0.9689571269968804,0.6962679578994979,0.9630944523498932,1.8187639729871783,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[149],"(149,)",40000,0.8236853298156404,0.00807214979906473,0.08984514343616315,1.0011210868828853,4718.5568367844435,8882.021049824269,0.00130109936448209,7.3609237004093e-4,0.6856511573313142,0.8195048320202569,0.9764862190527068,0.6784081668272102,0.9683398110122764,1.8403331432298493,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
scale,scale[0],"(0,)",40000,0.47725264484637225,1.4486050899888e-4,0.01203580113656276,1.0002841851657116,6168.207071533574,9456.923460355269,1.5362450476441e-4,8.370729320201486e-5,0.4576602117317652,0.4769550804773449,0.4975264272094615,0.4572952654894581,0.4970394767347404,-1.37347322292815,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[1],"(1,)",40000,0.47330137135367184,8.9849181306276e-5,0.00947888080451885,1.0003428956126743,6429.8521527488665,9905.04163112443,1.1831278774095e-4,6.251843460688603e-5,0.457765129798714,0.4730835082835233,0.4891434443177578,0.45835880440754634,0.4897069592247696,-1.3519040526854789,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[2],"(2,)",40000,0.469517100454152,6.076138560132685e-5,0.00779495898650703,1.0005224890274056,6626.868644913313,10257.14746529415,9.572264252179378e-5,5.0813995858756105e-5,0.4568390728499773,0.4694111427004915,0.4825456060985562,0.4567792438414196,0.48246207589400014,-1.3303348824428076,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[3],"(3,)",40000,0.465937503331707,4.729652746892919e-5,0.0068772470850573,1.0006635050310495,6734.563546533898,10727.120563220482,8.370924137831781e-5,4.55829044167906e-5,0.45486963695506033,0.4657875245536145,0.4774037535770124,0.4546410623399173,0.47710875941239705,-1.3087657122001366,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[4],"(4,)",40000,0.4626030188830603,4.33751668943856e-5,0.00658598260659604,1.000680597920088,6654.264721137197,10985.069178989925,8.068394993877815e-5,4.4793571135417046e-5,0.4519144543543946,0.46246448794389505,0.4735842925231667,0.4518274677690603,0.47346081816075375,-1.2871965419574654,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[5],"(5,)",40000,0.4595552639625263,4.526993718716264e-5,0.00672829377979013,1.0006091572432354,6390.38917942501,10107.69254305383,8.411752618677476e-5,4.679365300459855e-5,0.4485281510641822,0.45947704562071945,0.47064753770912143,0.448543587924351,0.4706526659056573,-1.2656273717147943,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[6],"(6,)",40000,0.45683605487312934,5.035997612197792e-5,0.00709647631729846,1.0005346065078031,6056.3248006126105,9672.885773709464,9.110605798834716e-5,5.055183596484321e-5,0.4451320143646809,0.45678612238628424,0.4685657902742143,0.4450747450473214,0.46846831410683143,-1.244058201472123,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[7],"(7,)",40000,0.45448700285382326,5.6429321718178185e-5,0.00751194526858244,1.0004754236277515,5881.602608672915,9307.799364112288,9.783277007937736e-5,5.476361905428114e-5,0.4421230752946287,0.4544293552764316,0.4670631980954769,0.44266274840201897,0.46753836959131906,-1.222489031229452,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[8],"(8,)",40000,0.45254965100854905,6.144335918029656e-5,0.00783858145204198,1.0004452193170048,5855.045089867472,9037.051040921036,1.023242349228e-4,5.801507741888222e-5,0.4397043377740256,0.4525065977632032,0.4655965030312446,0.4396986269615246,0.4655890425332731,-1.2009198609867808,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[9],"(9,)",40000,0.4510652994512769,6.3770442583092e-5,0.00798563977293566,1.000441015718493,5918.647602841932,9452.555289934744,1.0365572830717e-4,5.922201094748593e-5,0.4381133794753747,0.4509880001309324,0.464448836691036,0.4378818211771276,0.4642070095368976,-1.1793506907441096,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[10],"(10,)",40000,0.4500373739050648,6.336806617154227e-5,0.00796040615619217,1.0004577583430148,6123.258302350065,9614.799600762244,1.0162823067303e-4,5.845025870339566e-5,0.43712710294815826,0.4499485158068012,0.46339535669616777,0.4372756955540997,0.4634839905303717,-1.1577815205014386,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[11],"(11,)",40000,0.4494156976172631,6.208890040389426e-5,0.00787965103312921,1.00049230953609,6416.852185585961,10180.04401067037,9.840903088503312e-5,5.718801082858273e-5,0.4366688603572859,0.44920501418658215,0.4626438612832708,0.4358390268785762,0.46169354250293126,-1.136212350258767,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[12],"(12,)",40000,0.4491475128499777,6.202294754309467e-5,0.00787546490964785,1.000536704717219,6574.564212816401,10444.813182096015,9.73697803399682e-5,5.679875733377569e-5,0.4366774215453993,0.448920921467513,0.4624532443631115,0.4363849470826837,0.46210278268534466,-1.1146431800160963,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[13],"(13,)",40000,0.44918052777793965,6.474150809577817e-5,0.00804621079115991,1.0005789234619256,6462.408101938556,9908.733636891338,1.0029443871267e-4,5.85009465808438e-5,0.43647247279938706,0.4489080944050542,0.46284482422754536,0.4360679788923846,0.46228974471959977,-1.093074009773425,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[14],"(14,)",40000,0.4494620653204264,7.088920344284434e-5,0.00841957264015486,1.000600473871749,6215.97606443314,9618.934086395871,1.0729371908718e-4,6.259092797686921e-5,0.4362349482421875,0.44911800588781586,0.46375163616594,0.436185944453194,0.4636600878756512,-1.071504839530754,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[15],"(15,)",40000,0.4499385937407076,8.004671727053421e-5,0.00894688310365873,1.0006187928262766,5859.4362536964245,8911.91451928657,1.1776514199423e-4,6.86041640803942e-5,0.4358362458368723,0.44953547038678215,0.46533260616619376,0.43504202915372897,0.46420878475597416,-1.0499356692880828,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[16],"(16,)",40000,0.45055564155551103,9.08742518855449e-5,0.00953279874357708,1.00079020933751,5476.833138845357,8615.161804685018,1.2981817117723e-4,7.543516773354191e-5,0.43562665049618626,0.4501252156044879,0.4669254383272387,0.4347098489695885,0.4658258892631568,-1.0283664990454118,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[17],"(17,)",40000,0.4512581049034141,1.0155439361349e-4,0.01007741998794792,1.0006903486617564,5186.328397535042,8480.085155074561,1.4097783052709e-4,8.140790670662012e-5,0.4354836365654324,0.4507805218236363,0.46852499275672904,0.4352090680321256,0.4680780156026904,-1.0067973288027408,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[18],"(18,)",40000,0.45199512376484136,1.1062363295648e-4,0.01051777699689852,1.0005183551591157,4912.387505873806,8472.195501754068,1.5111932774591e-4,8.57426361491623e-5,0.4356227210204639,0.45153736046962706,0.46997132475450576,0.4350889427385774,0.469324230243872,-0.9852281585600694,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[19],"(19,)",40000,0.4527831969253006,1.1883831737024e-4,0.01090129888454786,1.000402614053102,4645.2643458912,7911.311945675827,1.6097968236397e-4,8.930547931985135e-5,0.4357013119854012,0.45227077235959073,0.47148205227997775,0.4350112613449369,0.47057804056702457,-0.9636589883173984,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[20],"(20,)",40000,0.453693057271398,1.2853816192668e-4,0.01133746717422757,1.000313429184864,4410.808835699229,7489.117888030331,1.7174932350402e-4,9.330828448452035e-5,0.43593404780535494,0.4531935278153604,0.47306165227769753,0.4351475556361569,0.47205378979975815,-0.9420898180747272,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[21],"(21,)",40000,0.45479714401616667,1.4173270689851e-4,0.01190515463564075,1.0003115137613434,4228.041523913776,7777.53266900081,1.8411150007652e-4,9.835248437253208e-5,0.4362810585241561,0.4542786602478211,0.4751625366039851,0.4352177738484233,0.47378508315600576,-0.920520647832056,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[22],"(22,)",40000,0.45616758341210023,1.5938086112661e-4,0.012624613306023,1.0002333804062995,4113.541322185712,8001.949008121526,1.9785584754589e-4,1.0454408655042e-4,0.4365714762581165,0.45557314061406073,0.4776502341588969,0.43557590947440816,0.4763629440295045,-0.8989514775893849,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[23],"(23,)",40000,0.4578761543787084,1.8104103116561e-4,0.01345514887192322,1.0002299471120737,4076.98476317104,7867.158569546021,2.114749506455e-4,1.1144420913515e-4,0.4368737624260579,0.457244420598083,0.4805734196384374,0.4364024382661834,0.48001671278886504,-0.8773823073467137,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[24],"(24,)",40000,0.459994740162774,2.0484989968736e-4,0.01431257837314326,1.0003012129298832,4092.349538179139,7910.519968300006,2.2418731647859e-4,1.1820602485787e-4,0.43748493796033455,0.4592884384894389,0.48407690346615634,0.43646178427952786,0.4828189667642016,-0.8558131371040427,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[25],"(25,)",40000,0.4625962683642864,2.2782115339176e-4,0.01509374550573066,1.0002642532583228,4128.792549720897,7992.001932687451,2.3479505763019e-4,1.2352975919439e-4,0.4387197976146329,0.4619594996426456,0.4877293821206216,0.4387854207610197,0.4877857042515664,-0.8342439668613716,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[26],"(26,)",40000,0.46575615369563794,2.4647390514292e-4,0.01569948741656643,1.0003405232126514,4158.917961379349,8337.25580609045,2.4329894567697e-4,1.2675645920611e-4,0.4407274249303232,0.4651586603692063,0.4918020596054507,0.44046832507412226,0.4914998765718727,-0.8126747966187005,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[27],"(27,)",40000,0.4695429448782651,2.5818797763639e-4,0.01606822882698633,1.0002679390362212,4261.262924193182,8225.863010601728,2.4605244959741e-4,1.2746465043165e-4,0.443816279035576,0.4690399312082324,0.4962944274222631,0.44328593441167585,0.49563948449375816,-0.7911056263760293,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[28],"(28,)",40000,0.4739472820869591,2.6443497872638e-4,0.01626145684514113,1.0002636561383167,4479.176555062291,8537.020614226105,2.4297637184511e-4,1.2637380344208e-4,0.4477455479480127,0.47351686090571227,0.5009452581825315,0.44803626551292025,0.5012008359408421,-0.7695364561333582,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[29],"(29,)",40000,0.4789245462604051,2.6878940206393e-4,0.01639479801839399,1.000477079024509,4908.4282278035025,8225.067687715282,2.3391266993985e-4,1.2501837902643e-4,0.4521978684896103,0.4787563335766295,0.5061428689420026,0.4510332551564995,0.5048006357746891,-0.7479672858906868,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[30],"(30,)",40000,0.4844291352033327,2.7463378501291e-4,0.01657207847594615,1.000556191777762,5506.731390330647,8618.255445334238,2.231599048802e-4,1.2350422296269e-4,0.45743981261679184,0.4843555104141975,0.5119553950027056,0.4568642222441632,0.5110225285248946,-0.7263981156480159,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[31],"(31,)",40000,0.49041304206175074,2.8427610340429e-4,0.01686048941769778,1.0006156674608817,6075.77974939892,9835.958316513425,2.1623629608165e-4,1.2384913999512e-4,0.46295171756362385,0.4903585295614701,0.5183339992672359,0.4619273628749711,0.517276550502801,-0.7048289454053447,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[32],"(32,)",40000,0.49682469240217686,2.983530064826e-4,0.01727289803370021,1.0003741437276157,6543.183577545262,9567.62697356141,2.1344780112402e-4,1.2538361776905e-4,0.46857931902698385,0.4967352829744974,0.5254197677224819,0.46768912790948297,0.5243954244432195,-0.6832597751626736,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[33],"(33,)",40000,0.5036082389604585,3.1556535761545e-4,0.01776415935572111,1.0002446328468984,6965.628240642341,9653.45856168161,2.1274617128365e-4,1.2822570248595e-4,0.47469384283091337,0.5033568975318616,0.532834434486178,0.47438522890838875,0.5324597758818127,-0.6616906049200024,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[34],"(34,)",40000,0.5107033630299587,3.3283392460475e-4,0.01824373658559982,1.0000893880764798,7308.234571071436,9886.15084144625,2.133055911833e-4,1.3139649278648e-4,0.48094592076929665,0.510574471181545,0.5410068748972365,0.4807380442721013,0.5406635321116947,-0.6401214346773313,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[35],"(35,)",40000,0.518045644743712,3.4599380722424e-4,0.01860090877414985,1.0000800881295693,7584.447841778069,10313.609997500607,2.1347967647727e-4,1.3341902800193e-4,0.4879216547608656,0.5178503799938281,0.5489989011201273,0.4878401020186543,0.5488199821483947,-0.6185522644346602,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[36],"(36,)",40000,0.525572231026535,3.5207393369022e-4,0.0187636332753075,1.0000660493588889,7815.46206000314,10766.676369984045,2.1222007925403e-4,1.3316903911762e-4,0.49526731341120145,0.5251568337332939,0.5568872650257818,0.4958512384477377,0.5573921073561247,-0.596983094191989,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[37],"(37,)",40000,0.5332360667158126,3.5324244472399e-4,0.0187947451359149,1.000078980558302,8015.314885826197,10748.054436245327,2.0992936279941e-4,1.3107004678323e-4,0.5030730024932045,0.5328445769074714,0.5646412090869694,0.5025886254287865,0.5640509740359653,-0.5754139239493179,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[38],"(38,)",40000,0.5409922194896734,3.5366302485051e-4,0.01880593057656309,1.0001260983734443,8185.481043522693,10828.727476174716,2.079251751146e-4,1.2841979628242e-4,0.5107457598509854,0.5404771838632908,0.5725222226371238,0.5100141323157975,0.5715422716133417,-0.5538447537066467,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[39],"(39,)",40000,0.5487923436128502,3.5726486956744e-4,0.01890145152011985,1.000203918271134,8244.173029727008,11048.166627957366,2.0820033573841e-4,1.2747290675206e-4,0.5185344705820331,0.5483142563719711,0.5804498066822721,0.5182736802136914,0.5801116004968995,-0.5322755834639756,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[40],"(40,)",40000,0.5565835803648661,3.66547615064e-4,0.01914543326916388,1.0003064448061267,8169.890634875442,11266.761827802424,2.1186046363143e-4,1.2840152006512e-4,0.5258590013740914,0.5561176704302881,0.588954127947925,0.5245365355148286,0.5873886527714661,-0.5107064132213044,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[41],"(41,)",40000,0.564307937607733,3.817639075813e-4,0.01953877958269918,1.0004199324915677,8017.864050493042,10508.289774812278,2.1837161168485e-4,1.306224845181e-4,0.5329845096508323,0.563777789952431,0.5971209864099107,0.5335184338751137,0.5975884685299075,-0.4891372429786335,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[42],"(42,)",40000,0.5719022103713881,4.0059860183385e-4,0.02001495945121683,1.0005351038259276,7736.39734490519,10853.776960578913,2.283867365737e-4,1.3346754388451e-4,0.5396283586986945,0.5714367643640796,0.6055368022139186,0.5385170107370658,0.6042558224653231,-0.4675680727359622,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[43],"(43,)",40000,0.5792985057919484,4.1847628592837e-4,0.02045669293723631,1.000637324053669,7514.741054206409,10536.390217164726,2.3695569683451e-4,1.3628292132859e-4,0.5462859511519759,0.5789093252566064,0.6135016470188521,0.5471382003791034,0.6142131857330692,-0.4459989024932912,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[44],"(44,)",40000,0.5864256248150783,4.2964509790672e-4,0.02072788213751529,1.0007246862576489,7412.681704755044,10159.168956757998,2.418527061689e-4,1.3752595125713e-4,0.5528331616489984,0.585863217271059,0.6211776034040967,0.5521495175274634,0.6202446341653736,-0.4244297322506199,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[45],"(45,)",40000,0.5932373867676957,4.3103323863314e-4,0.02076134000090418,1.0007940791418244,7465.177048408461,10332.838278906824,2.4112186506415e-4,1.3562006007365e-4,0.5597549028995311,0.5926638252551588,0.6280858852321459,0.5586576963275922,0.6268570105782147,-0.4028605620079488,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[46],"(46,)",40000,0.5997425112901336,4.2572782283866e-4,0.02063317287376474,1.0008465920733307,7661.601231965644,11893.908089691877,2.3658298470972e-4,1.3226769181413e-4,0.5664726681550826,0.5992208119661824,0.6342220014814216,0.5657482976884165,0.6332870015658403,-0.3812913917652777,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[47],"(47,)",40000,0.6059583574576187,4.1849545205997e-4,0.0204571613881295,1.0008743853557274,7848.66266259418,11880.75768126442,2.3167509879737e-4,1.2907146583141e-4,0.5728615259737163,0.6053313635496679,0.640400626335556,0.5721399133572855,0.6392917343477867,-0.3597222215226066,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[48],"(48,)",40000,0.6119031689006872,4.1361530357003e-4,0.02033753435326003,1.0008664550879602,8105.541450173736,12106.439633566742,2.2656740678341e-4,1.2749747237767e-4,0.5791998287209315,0.6112315767391795,0.6464735202143774,0.5773904522679215,0.6443180540274808,-0.33815305127993545,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[49],"(49,)",40000,0.6175949977834725,4.1359957049497e-4,0.02033714755060238,1.0008308334220104,8404.173266355978,11953.79835277644,2.2213115631658e-4,1.2708843237532e-4,0.5848349212329897,0.6169186283263787,0.6522361282153654,0.5838665732722361,0.6509412921743694,-0.3165838810372643,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[50],"(50,)",40000,0.6230511080606569,4.1845973818389e-4,0.02045628847528041,1.0007554796029243,8674.293235042825,12454.730291931306,2.1967942159628e-4,1.2840135207514e-4,0.5899942568472102,0.6225492536544801,0.6576942411399045,0.5905897709324857,0.6582706061362271,-0.2950147107945932,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[51],"(51,)",40000,0.6282878946212183,4.2560261658358e-4,0.02063013854979134,1.0006581467082538,8727.796361519455,12508.29658620236,2.2067480322612e-4,1.3100139349194e-4,0.5950071112382719,0.6279451355213035,0.6631061800103486,0.5953722060584485,0.6633548956555686,-0.27344554055192194,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[52],"(52,)",40000,0.633321348143753,4.3042706164528e-4,0.02074673616849844,1.0005517643643758,8747.413491377461,12338.33251689098,2.215811909927e-4,1.3332693491511e-4,0.5994858046345628,0.6330440569391247,0.6679218983226066,0.5997143654638284,0.668107994699165,-0.251876370309251,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[53],"(53,)",40000,0.6381686501447468,4.2778181905857e-4,0.02068288710646013,1.0004539092577909,8746.214337752897,12401.483619282795,2.2091874600709e-4,1.3399127543376e-4,0.6043367247466589,0.6379730508906287,0.672661980309194,0.6036943783326492,0.671886391617721,-0.23030720006657968,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
scale,scale[54],"(54,)",40000,0.6428652108325912,4.1669050492639e-4,0.02041299843056862,1.000374127419834,8705.653353215617,12217.374293528868,2.1856269096773e-4,1.3255406271911e-4,0.6093390228211426,0.6425424852017356,0.6771247905085418,0.6080075107757371,0.6755593829099245,-0.2087380298239087,ptm-44-co,001h-ptm,20250905-180527,-1,-4,4,20,continue_linearly
